nombre,codigo_centro,titularidad,tipo_centro,etapas,dificil_desempeño,lat,lng,zona,direccion,cp,municipio,provincia,telefono,fax,email,web,horario,jornada_partida,bilingüe
C.E.I.P. San Andrés,10000385,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.81351,-5.67901,8,"Miguel de Cervantes, S / N",10350,Almaraz,Cáceres,927016920,927016921,cp.sanandres@edu.juntaex.es,https://cpsanandres.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. De Sopetrán,10000403,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.17296,-6.03969,8,"La Vega, S / N",10132,Almoharín,Cáceres,927023537,927023536,cp.ntrasradesopetran@edu.juntaex.es,https://cpnsdesopetran.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. De la Luz,10000439,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.47955,-6.58487,5,"Miguel Hernández, S / N",10900,Arroyo de la Luz,Cáceres,927010838,927010839,cp.ntrasradelaluz@edu.juntaex.es,https://cpnsdelaluz.educarex.es,Mañana,No,No
C.E.I.P. Virgen de Guadalupe,10000464,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.18463,-6.16446,5,"Hernán Cortés, 25",10161,Arroyomolinos,Cáceres,927016628,927016629,cp.virgendeguadalupearroyo@edu.juntaex.es,https://cpvguadalupearr.educarex.es,Mañana,No,No
C.E.I.P. San Ramón Nonato,10001572,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.29854,"-6,29756",6,"Escuelas, S / N",10649,Azabal,Cáceres,927015770,927015771,cp.sanramonnonato@edu.juntaex.es,https://cpsanramonnonato.educarex.es,Mañana,No,No
C.E.I.P. San Miguel,10007008,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.05274,-5.43944,8,"Plaza de América, 5",10318,Barquilla de Pinares,Cáceres,927016924,927016925,cp.sanmiguel@edu.juntaex.es,https://cpsanmiguel.educarex.es,Mañana,No,No
C.E.I.P. San Bartolomé,10000580,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.78345,-5.48211,8,"Las Eras, S / N",10320,Bohonal de Ibor,Cáceres,927016932,927016933,cp.sanbartolome@edu.juntaex.es,https://cpsanbartolome.educarex.es,Mañana,No,No
C.E.I.P. El Brocense,10000610,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.61114,-6.77470,5,"Membrillares, S / N",10950,Brozas,Cáceres,927018544,927018545,cp.brocense@edu.juntaex.es,https://cpelbrocense.educarex.es,Mañana,No,No
C.E.I.P. Amando Barbosa,10000725,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.19113,-5.81000,7,Paraje La Colonia s/n,10610,Cabezuela del Valle,Cáceres,927014932,927014933,cp.amandobarbosa@edu.juntaex.es,https.//,Mañana,No,No
C.E.I.P. Extremadura,10000865,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.46289,-6.36830,5,"Avda. Hispanidad, 2",10005,Cáceres,Cáceres,927010964,927010965,cp.donosocortescacere@edu.juntaex.es,https://cpdonosocortescc.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. De la Montaña,10000968,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.45366,-6.39066,5,"Río Sena, S / N",10195,Cáceres,Cáceres,927004900,927004903,cp.gabrielygalan@edu.juntaex.es,https://cpgabrielygalan.educarex.es,Mañana,No,No
C.E.I.P. Cervantes,10006454,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.45746,-6.37303,5,"Avda. Dulcinea, S / N",10005,Cáceres,Cáceres,927010912,927010913,ceip.albaplata@edu.juntaex.es,https://cplahispanidad.educarex.es,Mañana,No,No
C.E.I.P. Francisco de Aldana,10007719,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.47213,-6.39454,5,"Doñana, S / N",10005,Cáceres,Cáceres,927010928,927010930,cp.vivero@edu.juntaex.es,https://cpelvivero.educarex.es,Mañana,No,No
C.E.I.P. De Prácticas,10000971,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.47096,-6.39003,5,Avda. de Las Arenas nº 2,10005,Cáceres,Cáceres,927010975,927010974,cp.dulcechacon@edu.juntaex.es,https://cpdulcechacon.educarex.es,Mañana,No,No
C.E.I.P. Delicias,10000932,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.46194,-6.37702,5,"Caupolicán, 9",10005,Cáceres,Cáceres,927010970,927010968,cp.moctezuma@edu.juntaex.es,https://cpmoctezuma.educarex.es,Mañana,No,No
C.E.I.P. Francisco Pizarro,10007471,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.48701,-6.36802,5,Avda. Pozo de las Nieves,10005,Cáceres,Cáceres,927010971,0,cp.castracaecilia@edu.juntaex.es,https://cpcastracaecilia.educarex.es,Mañana,No,No
C.E.I.P. Ribera del Marco,10001134,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.48414,-6.36515,5,"C/ Héroes de Baler, 25",10005,Cáceres,Cáceres,927010996,927010997,cp.extremadura@edu.juntaex.es,https://cpextremaduracac.educarex.es,Mañana,No,No
C.E.I.P. Donoso Cortés,10000907,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.47493,-6.37557,5,"Alfonso IX, 5",10005,Cáceres,Cáceres,927010980,927010981,cp.ntrasradelamontana@edu.juntaex.es,https://cpnsdelamontana.educarex.es,Mañana,No,No
C.E.I.P. Gabriel y Galán,10000890,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.46280,-6.37317,5,Avda. Cervantes S / N,10005,Cáceres,Cáceres,927010984,927010985,cp.cervantes@edu.juntaex.es,https://cpcervantescace.educarex.es,Mañana,No,No
C.E.I.P. Alba Plata,10000919,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.47557,-6.39840,5,"Libra, 59",10005,Cáceres,Cáceres,927010920,927010921,cp.franciscodealdana@edu.juntaex.es,https://cpfcodealdana.educarex.es,Mañana,No,No
C.E.I.P. El Vivero,10008293,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.47045,-6.37581,5,"Avda. Virgen de la Montaña, 14",10005,Cáceres,Cáceres,927006874,927010903,cp.practicas@edu.juntaex.es,https://cppracticas.educarex.es,Mañana,No,No
C.E.I.P. Dulce Chacón,10012089,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.47926,-6.37558,5,Plaza de Argel S / N,10005,Cáceres,Cáceres,927010976,927010977,cp.delicias@edu.juntaex.es,https://cpdelicias.educarex.es,Mañana,No,No
C.E.I.P. Moctezuma,10007379,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.46244,-6.37315,5,"Lima, S / N",10005,Cáceres,Cáceres,927010917,927010916,cp.cervantes@edu.juntaex.es,https://cpcervantescace.educarex.es,Mañana,No,No
C.E.I.P. Castra Caecilia,10012223,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.46630,-6.36757,5,"Ronda de San Francisco, 7",10005,Cáceres,Cáceres,927010956,927010957,cp.riberadelmarco@edu.juntaex.es,https://cpriberadelmarco.educarex.es,Mañana,No,No
C.E.I.P. Santísimo Cristo de la Agonía,10001298,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.05729,-6.53259,6,"Avda. Los Maestros, 14",10817,Calzadilla,Cáceres,927013844,927013845,cp.cristodelaagonia@edu.juntaex.es,https://cpstmoctoagonia.educarex.es,Mañana,No,No
C.E.I.P. Los Ángeles,10006570,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.32482,-6.29386,6,"Factoría, S / N",10620,Caminomorisco,Cáceres,927015874,927015875,cp.losangeles@edu.juntaex.es,https://cplosangeles.educarex.es,Mañana,No,No
C.E.I.P. Fausto Maldonado,10001456,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.37620,-5.38935,8,C/ Membrillo s/n,10136,Cañamero,Cáceres,927022508,927022509,cp.faustomaldonado@edu.juntaex.es,https://cpfmaldonado.educarex.es,Mañana,No,No
C.E.I.P. Santa Marina,10001468,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.79153,-6.39430,6,"San Roque, 25",10820,Cañaveral,Cáceres,927019319,927019320,"cp.santamarinacanave@edu.juntaex.es",https://cpsantamarinaca.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. De Fátima,10001511,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.05067,-6.22104,7,"Pizarro, S / N",10670,Carcaboso,Cáceres,927017900,927017901,cp.ntrasradefatimacarcab@edu.juntaex.es,https://cpnsdefatimacar.educarex.es,Mañana,No,No
C.E.I.P. León Leal Ramos,10001560,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.55994,-6.41507,5,"Avda. Ejido de Abajo, S / N",10190,Casar de Cáceres,Cáceres,927006820,927006821,cp.leonlealramos@edu.juntaex.es,https://cpleonlealramos.educarex.es,Mañana,No,No
C.E.I.P. Joaquín Úbeda,10001596,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.29816,-6.30035,6,"Eras, S / N",10640,Casar de Palomero,Cáceres,927015734,927015735,cp.joaquinubeda@edu.juntaex.es,https://cpjoaquinubeda.educarex.es,Mañana,No,No
C.E.I.P. Virgen de Fátima,10001705,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.01143,-6.60088,6,"Camino de la Ermita, S / N",10818,Casas de Don Gómez,Cáceres,927013848,927013849,cp.virgendefatima@edu.juntaex.es,https://cpvirgendefatima.educarex.es,Mañana,No,No
C.E.I.P. San Sebastián,10001754,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.81567,-6.32978,6,"Valdivia, s/n",10592,Casas de Millán,Cáceres,927019300,927019301,cp.sansebastian@edu.juntaex.es,https://cpsansebastian.educarex.es,Mañana,No,No
C.E.I.P. José Pavón,10001811,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.88996,-5.68001,8,"Paseo José Antonio Pavón y Jiménez, 32",10520,Casatejada,Cáceres,927016936,927016937,cp.josepavon@edu.juntaex.es,https://cpjosepavon.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. De la Asunción,10001821,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.96512,-6.63475,6,"Cáceres, 7",10818,Casillas de Coria,Cáceres,927013000,927013001,cp.ntrasradelaasuncion@edu.juntaex.es,https://cpnsasuncioncas.educarex.es,Mañana,No,No
C.E.I.P. Rodrigo Dávila Martín,10001833,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.62965,-5.42022,8,"Carrascal, S / N",10340,Castañar de Ibor,Cáceres,927016636,927016637,cp.rodrigodavilamartin@edu.juntaex.es,https://cprdavilamartin.educarex.es,Mañana,No,No
C.E.I.P. Virgen del Encinar,10001845,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.82263,-6.76794,6,"Avda. De Todos los Emigrantes, 35",10870,Ceclavín,Cáceres,927018504,927018507,cp.virgendelencinar@edu.juntaex.es,https://cpvdelencinar.educarex.es,Mañana,No,No
C.E.I.P. Leandro Alejano,10001900,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.11568,-6.79194,6,"Avda. Virgen de Navelonga, 15",10895,Cilleros,Cáceres,927013004,927013005,cp.leandroalejano@edu.juntaex.es,https://cpleandroalejano.educarex.es,Mañana,No,No
C.E.I.P. Maestro Don Camilo Hernández,10002059,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.99271,-6.53848,6,"Avda. Alfonso VII, 64",10800,Coria ,Cáceres,927013050,927013051,cp.maestrodoncamilohernandez@edu.juntaex.es,https://cpmdoncamilohdez.educarex.es,Mañana,No,No
C.E.I.P. Virgen de Argeme,10002060,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.98895,-6.53839,6,"Avda. Virgen de Argeme, 2",10800,Coria ,Cáceres,927013034,927013035,cp.virgendeargeme@edu.juntaex.es,https://cpvirgendeargeme.educarex.es,Mañana,No,No
C.E.I.P. Zurbarán,10007331,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.98815,-6.53300,6,"Guijo, S / N",10800,Coria ,Cáceres,927013040,927013041,cp.zurbarancoria@edu.juntaex.es,https://cpzurbarancoria.educarex.es,Mañana,No,No
C.E.I.P. Jeromín,10002141,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.10491,-5.72470,7,"Avda. Constitución, S / N",10430,Cuacos de Yuste,Cáceres,927014904,927014905,cp.jeromin@edu.juntaex.es,https://cpjeromin.educarex.es,Mañana,No,No
C.E.I.P. Nueva Extremadura,10002564,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.97023,-6.37835,7,"El Viti, S / N",10692,El Batan,Cáceres,927015835,927015836,cp.nuevaextremadura@edu.juntaex.es,https://cpnextremadura.educarex.es,Mañana,No,No
C.E.I.P. Divina Pastora,10002205,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.21513,-6.84573,6,"As Parras, 57",10891,Eljas,Cáceres,927013710,927013711,cp.divinapastora@edu.juntaex.es,https://cpdivinapastora.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. De la Candelaria,10002230,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.68715,-5.51111,8,"Juan Carlos I, S / N",10328,Fresnedoso de Ibor,Cáceres,927016944,927016945,cp.ntrasradelacandelaria@edu.juntaex.es,https://cpnscandelaria.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. De Fátima,10002278,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.97470,-6.26434,7,"Ctra. De Plasencia, S / N",10691,Galisteo,Cáceres,927017909,927017909,cp.ntrasradefatima@edu.juntaex.es,https://cpnsdefatimagal.educarex.es,Mañana,No,No
C.E.I.P. San Martín,10002369,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.11036,-5.77736,7,"Perenales, S / N",10412,Garganta la Olla,Cáceres,927014866,927014867,cp.sanmartin@edu.juntaex.es,https://cpsmartingarg.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. De Altagracia,10002424,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.71066,-6.54600,5,"Ejido del Rollo, S / N",10940,Garrovillas de Alconétar,Cáceres,927019324,927019325,cp.ntrasradealtagracia@edu.juntaex.es,https://cpnsaltagracia.educarex.es,Mañana,No,No
C.E.I.P. Eugenio Jiménez Igual,10002485,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.86571,-5.34361,8,"Toleillo, S / N",10392,"Gordo, El",Cáceres,927016940,927016941,cp.eugeniojimenezigual@edu.juntaex.es,https://cpejimenezigual.educarex.es,Mañana,No,No
C.E.I.P. Reyes Católicos,10002515,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.45217,-5.32435,8,"Reyes Católicos, Nº 2",10140,Guadalupe,Cáceres,927022516,927022517,cp.reyescatolicos@edu.juntaex.es,https://cpreyescatolicos.educarex.es,Mañana,No,No
C.E.I.P. Santa Bárbara,10002631,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.15420,-5.65502,7,"Ctra. Nueva, 7",10459,Guijo de Santa Bárbara,Cáceres,927016904,927016905,cp.santabarbara@edu.juntaex.es,https://cpsantabarbara.educarex.es,Mañana,No,No
C.E.I.P. Santísimo Cristo de la Salud,10002795,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.27091,-5.86683,7,"C/ La Mata, s/n",10700,Hervás,Cáceres,927014908,927014909,cp.scsaludhervas@edu.juntaex.es,https://cpsctosaludher.educarex.es,Mañana,No,No
C.E.I.P. Obispo Álvarez de Castro,10002837,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.17248,-6.72034,6,"Mayor, 37",10850,Hoyos,Cáceres,927013800,927013801,cp.obispoalvarezdecastro@edu.juntaex.es,https://cpobalcastro.educarex.es,Mañana,No,No
C.E.I.P. San Pedro Ad-Vincula,10002849,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.05670,-6.61693,6,"Las Eras, S / N",10849,Huélaga,Cáceres,927013832,927013833,cp.sanpedroadvincula@edu.juntaex.es,https://cpsanpadvincula.educarex.es,Mañana,No,No
C.E.I.P. Ejido,10007033,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.05828,-5.74987,7,"Ejido, s/n",10400,Jaraíz de la Vera,Cáceres,927014982,927014983,cp.egido@edu.juntaex.es,https://cpejido.educarex.es,Mañana,No,No
C.E.I.P. Gregoria Collado,10002931,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.05778,-5.76031,7,"Avda. De la Montaña, S / N",10400,Jaraíz de la Vera,Cáceres,927014986,927014987,"cp.gregoriacollado@edu.juntaex.es",https://cpgcollado.educarex.es,Mañana,No,No
C.E.I.P. Conquistador Loaysa,10003003,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.12923,-5.66034,7,"Plaza José Luis Vega Porras, S / N",10450,Jarandilla de la Vera,Cáceres,927016832,927016832,cp.conquistadorloaysa@edu.juntaex.es,https://cpcloaysa.educarex.es,Mañana,No,No
"C.E.I.P. Ramón Cepeda",10003064,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.22294,-5.74877,7,"Ramón Cepeda, 80",10612,Jerte ,Cáceres,927014944,927014945,"cp.ramoncepeda@edu.juntaex.es",https://cpramoncepeda.educarex.es,Mañana,No,No
C.E.I.P. San Francisco Javier,10004263,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.32664,-6.17783,6,"Grupo Escolar, S / N",10649,La Pesga,Cáceres,927015762,927015763,cp.sanfranciscojavier@edu.juntaex.es,https://cpsfcojavierpes.educarex.es,Mañana,No,No
C.E.I.P. Ntra. Sra. Del Consuelo,10003143,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.33844,-5.48808,8,"Los Maestros, S / N",10120,Logrosán,Cáceres,927022534,927022535,cp.ntrasradelconsuelo@edu.juntaex.es,https://cpnsdelconsuelo.educarex.es,Mañana,No,No
C.E.I.P. Francisco Parra,10003180,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.12160,-5.60808,7,"Avda. Carlos V, 1",10460,Losar de la Vera,Cáceres,927016948,927016949,cp.franciscoparra@edu.juntaex.es,https://cpfcoparras.educarex.es,Mañana,No,No
C.E.I.P. Santa Florentina,10003192,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.14926,-5.36925,7,"Fuente Vieja, 22",10480,Madrigal de la Vera,Cáceres,927016958,927016959,cp.santaflorentina@edu.juntaex.es,https://cpstaflorentina.educarex.es,Mañana,No,No
C.E.I.P. Fernando el Católico,10003209,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.13879,-5.63308,8,"Enriaderas, S / N",10110,Madrigalejo,Cáceres,927029618,927029619,cp.fernandoelcatolico@edu.juntaex.es,https://cpfelcatolico.educarex.es,Mañana,No,No
C.E.I.P. Sierra de Madroños,10012341,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.42526,-5.76014,8,"C/ Valencia, S/N",10210,Madroñera,Cáceres,927027732,927027733,ceip.sierrademadronos@edu.juntaex.es,https.//,Mañana,No,No
C.E.I.P. El Vetón,10003261,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.94057,-5.74858,8,"Camino de Toril, S / N",10529,Majadas,Cáceres,927016648,927016649,cp.veton@edu.juntaex.es,https://cpelveton.educarex.es,Mañana,No,No
C.E.I.P. Los Arcos,10003283,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.44120,-6.51378,5,"Avda. De la Constitución, 24",10910,Malpartida de Cáceres,Cáceres,927010846,927010847,cp.losarcos@edu.juntaex.es,https://cplosarcos.educarex.es,Mañana,No,No
C.E.I.P. Las Eras,10012314,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.97753,-6.04956,7,C/ Cáceres nº 23,10680,Malpartida de Plasencia,Cáceres,927459422,927459211,ceip.laseras@edu.juntaex.es,https.//,Mañana,No,No
C.E.I.P. Fray Alonso Fernández,10003313,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.97960,-6.04639,7,"Felipe Tomé, 1",10680,Malpartida de Plasencia,Cáceres,927017912,927017913,cp.frayalonsofernandez@edu.juntaex.es,https://cpfrayalonsofdez.educarex.es,Mañana,No,No
C.E.I.P. Santiago Apóstol,10006582,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,40.26771,-6.27638,6,"Avda. Del Parque, S / N",10662,Marchagaz,Cáceres,927015854,927015855,cp.santiagopostol@edu.juntaex.es,https://cpsapostolmar.educarex.es,Mañana,No,No
C.E.I.P. San Lorenzo,10003386,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.71511,-6.81531,5,"Ctra. De Alcántara, 3",10970,Mata de Alcántara,Cáceres,927018560,927018561,cp.sanlorenzo@edu.juntaex.es,https://cpsanlorenzo.educarex.es,Mañana,No,No
C.E.I.P. García Siñeriz,10003507,Centro Público,Educación Infantil y Primaria,Infantil / Primaria,No,39.14405,-5.92389,8,"Avda. Cruz de los Pajares,110",10100,Miajadas,Cáceres,927160050,927160051,cp.garciasineriz@edu.juntaex.es,https://cpgarciasineriz.educarex.es,Mañana,No,No
